"","BL","V04","V06","V08","V10"
"IL15",-0.244961101417666,0.141470476190476,-0.382262768031189,-0.712613095238095,-0.552736492427943
"IL15RA",-0.141592884290541,-0.306986363636364,0.066425135501355,-0.168029619565217,0.334652729885057
"IL16",-0.0322019162210339,0.00167487922705334,-0.163629636982416,-0.297021808510639,-0.132722826086956
"IL17A",0.155775992398649,-0.0588886363636363,0.179533875338753,0.238332336956522,0.598550287356322
"IL17C",0.362098247466216,0.065784090909091,0.461575,0.642527717391304,0.942379885057471
"IL17D",-0.162399936655405,0.0875522727272724,-0.563014769647697,-0.675464402173913,-0.524599425287356
"IL17F",-0.0828864231418919,-0.0902977272727273,-0.0416913279132791,-0.298373369565217,-0.186271120689655
"IL17RB",0.0314107524536531,0.312823174603174,-0.00737426900584781,-0.234730952380952,0.0146896922325355
"IL18",-0.240315769152611,0.0226068181818184,-0.302805742296919,-0.396935757575758,-0.640159561128527
"IL18R1",-0.236376069518717,0.00737516908212577,-0.429439591605218,-0.931917686170213,-0.5514959486166
"IL1A",-0.00347134712837843,0.0470772727272728,-0.13913014905149,0.112302989130435,0.178166235632184
"IL1B",-0.179603969594595,-0.0257386363636365,-0.264561382113821,-0.346776358695652,-0.574280459770115
"IL1R2",-0.11115567973989,0.2124,-0.262427787114846,-0.255260454545454,-0.544729728317659
"IL1RL2",0.0718831503378379,0.148229545454546,-0.102760975609756,-0.422241576086957,0.106918821839081
"IL1RN",-0.47570585246901,-0.063209090909091,-0.48207131652661,-0.503920606060606,-0.671907575757576
"IL2",0.0395632179054054,-0.203506818181818,0.0111031165311653,0.0577160326086957,-0.102510775862069
"IL20",0.330245734797297,0.132313636363636,0.360192005420054,0.60425652173913,1.03408390804598
"IL20RA",0.166992103040541,0.138504545454545,-0.00645772357723576,0.0720195652173913,0.302231034482759
"IL22RA1",-0.0740100295608108,0.00950909090909091,0.00797777777777775,-0.186027717391304,0.210031465517241
"IL24",0.0313962626689189,-0.0763227272727273,0.102468021680217,0.042185597826087,0.0631807471264368
"IL2RB",-0.000744320101351351,0.0634431818181818,0.0124573848238482,0.198345380434783,0.193759626436782
"IL32",-0.0075189203925845,0.118639365079365,0.128981254061078,-0.00316875000000039,0.410679140205178
"IL33",0.081936254222973,-0.090325,-0.0706329945799458,-0.0204040760869565,-0.100064798850575
"IL3RA",0.0103469172297298,0.0773568181818182,-0.0778199864498645,-0.0238894021739131,-0.00305977011494253
"IL4",-0.150754138513513,-0.855747727272727,0.30989972899729,0.8045125,0.226720402298851
"IL4R",0.0942090621592149,0.194879365079365,0.032903606237817,-0.0623922619047619,0.332485735222277
"IL5",1.80211813766892,1.21412272727273,2.50903096205962,3.46833016304348,4.19396422413793
"IL5RA",-0.20709052344602,-0.205066984126984,-0.321399610136452,-0.314305952380952,-0.160193356130923
"IL6",-0.444782922573609,0.234435873015873,-0.388505523066927,-0.834983928571429,-0.9976686370298
"IL7",-0.207258898582334,0.00492095238095247,-0.245775438596491,-0.424162202380952,-0.201335906204201
"IRAK1",-0.032856714527027,-0.047265909090909,-0.0192546747967479,-0.164677717391304,-0.0401655172413793
"IRAK4",-0.346512649945474,-0.133036507936508,-0.314093859649123,-0.612206845238095,-0.395493111871031
"ISM1",0.0489480152671757,0.187720952380952,-0.125033398310591,-0.312638988095238,0.0326960918417196
"ITGA11",-0.0664870774263906,-0.0113361904761908,-0.115168518518519,-0.280666666666667,-0.22170850024426
"ITGA6",-0.725194591057797,-0.101393650793651,-0.727373359324237,-1.20089077380952,-1.56872916463117
"ITGB6",0.211456418918919,-0.024125,0.442465311653117,0.221385597826087,0.838617672413793
"ITM2A",0.189463784078517,0.318989841269841,0.0998426250812216,-0.0622654761904762,0.269640254030288
"JCHAIN",0.0767449324324325,-0.328197727272727,-0.157450609756098,-0.120676086956522,0.330484626436782
"JUN",0.126373817567567,-0.0663499999999999,0.10124674796748,0.275067391304348,0.45930617816092
"KLRB1",-0.176310962566844,-0.0325325603864735,-0.449078984685196,-0.58660744680851,-0.579601136363636
"KLRD1",-0.0408998217468808,-0.258276328502415,-0.254211741349972,-0.392774867021277,-0.24902114624506
"KRT19",0.207872388222465,0.00930920634920618,0.101197433398311,0.128084821428571,0.507984562774792
"KYNU",0.160134625668449,0.141178550724637,0.256551247872943,0.025788829787234,0.434095059288538
"LAIR1",-0.0111763564316192,-0.013109090909091,-0.013209943977591,-0.0576971212121213,-0.0799855276906998
