"","BL","V04","V06","V08","V10"
"CD160",0.244398529411765,-0.0846195652173911,0.485353911205074,0.41686875,0.584058152173913
"CD200",0.294153277310924,-0.123512499999999,0.116655263157895,0.335142857142857,0.229443478260869
"CD200R1",0.405210756302521,0.143209226190477,0.212081339712919,0.351303174603174,0.110741614906832
"CD22",0.3334,-0.123745380434783,0.735141649048626,0.557063888888889,0.404826086956521
"CD244",0.100460294117647,-0.0857557065217387,0.0937725158562372,0.233251388888889,0.403389130434783
"CD276",0.0354387122416535,-0.367055113636364,0.296865079365079,0.0613000000000001,-0.0860147727272726
"CD4",-0.420919831932773,-0.245866071428571,-0.319236842105263,-0.513943650793651,-0.904287577639751
"CD40",0.0812298092209855,-0.179969886363636,0.286429365079365,0.234373333333333,0.00370227272727286
"CD40LG",-0.257983823529412,-0.155190217391304,-0.15858245243129,-0.158390277777777,-0.329723913043478
"CD48",0.0755744038155803,-0.360714204545455,0.286804761904762,0.126917777777778,0.236998863636364
"CD58",0.127900953895072,-0.246594318181818,0.356688095238095,0.217822222222222,0.122196590909091
"CD6",0.00726323529411754,0.10515027173913,0.18737801268499,0.402133333333333,0.103153804347826
"CD70",-0.343390840336134,-0.104864583333333,-0.230408851674641,-0.341235714285714,-0.59948198757764
"CD79B",0.290947058823529,-0.00858804347826148,0.529922410147992,0.575388888888889,0.5601375
"CD83",0.383684201680672,-0.137573214285714,0.247767942583732,0.550148412698412,0.464293167701863
"CD84",-0.038497983193277,-0.0463008928571429,0.0661145933014353,0.0516063492063492,0.00538757763975184
"CDON",0.539043958664547,-0.2586375,0.522061904761905,0.518586666666666,0.768235227272727
"CDSN",0.021844117647059,-0.0207051630434782,-0.284725158562368,0.312772916666666,-0.235801630434783
"CEACAM21",0.229690924369748,0.569310119047619,0.424425837320574,0.803178571428571,0.491657763975155
"CEP164",-0.326043243243243,-0.383847727272727,-0.34057601010101,-0.431888888888889,-0.0785541666666667
"CHRDL1",0.104685453100159,-0.218276704545455,0.420197619047619,-0.00384444444444476,0.193086363636364
"CKAP4",0.422077941176471,-0.184051358695652,0.286168498942917,0.435048611111111,0.587691847826087
"CKMT1A_CKMT1B",-0.93143346581876,-0.77805284090909,-0.333420634920635,-0.326268888888889,-1.11315227272727
"CLEC4A",0.263159831932773,-0.0362541666666671,0.43269043062201,0.315161111111111,0.569822360248447
"CLEC4C",-0.116287731092437,0.0125586309523813,-0.160165071770335,0.106575396825397,-0.309180745341615
"CLEC4D",0.0569078991596639,-0.392505952380952,0.706121770334928,-0.201169841269841,0.165025465838509
"CLEC4G",-0.387961428571429,0.112704761904762,0.101044736842105,0.274702380952381,-0.0122664596273294
"CLEC7A",0.0679691176470589,-0.15392527173913,0.17250845665962,0.189328472222222,0.0576820652173913
"CLIP2",1.84211294117647,-0.783954166666667,0.0915968899521529,0.29609126984127,1.4484
"CLSTN2",-0.0388294117647057,-0.241670380434783,-0.00732832980972509,0.193460416666666,-0.207852717391304
"CNTNAP2",0.29855243697479,-0.159601190476191,0.122396411483253,0.444257936507936,0.19284347826087
"COL9A1",0.151203781512605,-0.202168154761905,-0.0588294258373205,0.252550793650794,0.0239931677018634
"COLEC12",-0.170558505564388,-0.138003409090909,-0.106805555555555,-0.198017777777778,-0.413418181818182
"CRELD2",0.295442368839427,-0.262606818181818,0.400322222222222,0.304537777777778,0.349438636363636
"CRHBP",0.658563751987282,0.324501136363637,1.02427619047619,1.01142222222222,1.14247954545455
"CRIM1",0.127527901430843,-0.203071590909091,0.345447619047619,0.274251111111111,0.109634090909091
"CRKL",0.923864944356121,0.157364204545455,1.16042698412698,1.22053111111111,1.67833977272727
"CRLF1",0.129806915739269,-0.263801704545455,0.301761904761905,0.203055555555556,0.320670454545455
"CSF1",0.391746343402226,-0.0881289772727274,0.53326507936508,0.448286666666667,0.5561875
"CSF3",-0.337288851351351,0.0320159090909089,-0.266890656565657,-0.145781944444445,-0.117420833333333
"CST7",0.661581319554849,-0.127863068181818,0.752838888888889,0.860126666666667,1.14853636363636
"CTRC",0.370862082670906,-0.257573295454546,0.895310317460317,0.506531111111111,0.656443181818182
"CTSC",0.215026152623211,-0.222204545454545,0.512345238095238,0.356357777777778,0.277245454545455
"CTSO",0.535870588235294,0.00366548913043485,0.428287949260042,0.700072916666667,0.721867391304348
"CXADR",0.55257756302521,-0.102009523809524,0.425095454545454,0.73756746031746,0.760021739130435
"CXCL1",0.841095548489666,-0.0814647727272727,1.24242936507936,1.28641111111111,2.05014318181818
"CXCL10",1.36704705882353,0.0658767045454545,1.80415,1.56440888888889,2.6174625
"CXCL12",-0.0678891891891892,-0.0617403409090909,0.267831818181818,-0.0271131944444445,0.276295833333333
"CXCL14",-0.758799662162162,-0.525357386363636,-0.520072222222222,-0.684916666666667,-1.4248375
"CXCL17",0.127075,-0.0590948369565218,0.315286257928118,0.315113888888889,0.224483695652174
"CXCL3",1.49278624801272,0.279872727272727,1.94129603174603,1.78414666666667,2.81787727272727
"CXCL6",1.77808823529412,0.45235652173913,1.63256638477801,0.368519444444444,2.12163423913043
"CXCL8",-0.120170588235294,-0.457747282608696,-0.0978524312896405,0.12150625,-0.309142934782609
"CXCL9",-0.422320906200318,-0.831442045454545,0.207049206349206,0.0297288888888888,0.128471590909091
"DAG1",0.137381240063593,-0.217771590909091,0.269584920634921,0.238451111111111,0.222660227272727
"DAPP1",0.296171848739496,0.137939880952381,0.109251913875598,0.123671428571429,0.801709316770186
"DBNL",1.28270858505564,0.707138068181818,1.26110158730159,1.45020444444444,2.35084204545455
"DECR1",-0.540161512605042,-0.466213988095238,-0.420045693779904,0.122507936507937,-0.681873913043478
"DFFA",0.503635294117647,0.148241032608696,0.404252642706131,0.685567361111111,0.707533152173913
"DGKZ",0.112939189189189,0.199894318181818,0.0810429292929293,0.141677083333333,0.310041666666667
"DNAJA2",1.04845294117647,0.232622010869565,0.960809090909091,1.44046666666667,1.54463641304348
"DNER",0.116974642289348,0.018755681818182,0.103830952380953,0.0590888888888887,0.165361363636364
"DNPH1",0.461575437201908,0.166492045454546,0.806883333333333,0.817975555555556,0.907584090909091
"DPP10",0.543431428571429,-0.021486011904762,0.330370813397129,0.758946825396825,0.575773913043478
"EDAR",0.0348425210084034,-0.257179464285714,0.168356698564593,0.03045,-0.112529813664596
"EGF",0.427815818759937,0.177030113636363,0.307057936507936,0.582644444444445,1.07847954545455
"EGLN1",0.552456386554622,0.214523511904762,0.578608373205742,0.75829126984127,0.870257763975155
"EIF4G1",0.725344117647059,0.210802717391304,0.634838054968287,1.11060347222222,1.37934456521739
"EIF5A",-0.0502309121621622,-0.147421590909091,-0.178771464646465,-0.198130555555556,0.113120833333333
"ENAH",-0.819464358108108,-0.10001875,-0.239213383838384,-0.275610416666667,-0.567104166666667
"ENPP5",-0.436395230524642,-0.256742613636364,-0.394318253968254,-0.473913333333333,-0.918823863636364
"ENPP7",-0.19015119236884,-0.348688068181819,0.170306349206349,-0.0740533333333335,-0.341071590909091
"EPCAM",0.0981105723370432,-0.486031818181818,0.0693571428571427,0.261031111111111,0.218653409090909
"EPHA1",0.139019395866455,-0.317401704545455,0.43315,0.477131111111111,0.716937499999999
"EPO",-0.0676208403361345,-0.115631547619048,-0.234125358851675,-0.217820634920635,0.0221819875776397
"ERBB3",0.291598251192369,-0.0805005681818183,0.472494444444445,0.421395555555555,0.396371590909091
"ESM1",0.812798966613673,0.290713068181818,1.1499,1.05772444444444,1.40496704545455
"F2R",0.15822027027027,-0.318523295454545,0.180333333333333,0.226788888888889,0.0110238636363638
"FABP1",-0.114368600953895,-0.672310795454545,0.744311904761905,0.540515555555556,0.526398863636364
"FABP9",-0.0327873949579831,-0.00680565476190464,0.00779401913875599,0.0856880952380954,-0.157342236024844
"FASLG",0.324260294117647,-0.111064673913043,0.373990063424947,0.52813125,0.652022826086957
"FCAR",0.478899915966387,-0.00699107142857147,0.383711483253589,0.540565079365079,0.435722360248447
"FCRL2",-0.200261764705882,-0.202145652173913,0.0781570824524316,-0.364511111111112,-0.596348369565217
"FCRL3",-0.263446621621622,-0.522860795454545,-0.153363636363636,-0.313922222222222,-0.751254166666667
"FCRL6",-0.156347647058824,-0.0604535714285714,-0.108455741626794,-0.0696031746031749,-0.496473913043478
"FGF19",0.636670190779014,0.0180085227272726,0.943753968253968,0.707088888888889,1.06124659090909
"FGF2",-0.132708739495798,-0.0859276785714286,-0.0155815789473684,-0.0516174603174603,-0.0625925465838509
"FGF5",0.681541722972973,0.0781409090909091,0.690064898989899,1.07155902777778,1.059975
"FIS1",0.254243958664547,-0.367542045454545,0.727453174603175,0.445811111111111,0.349182954545455
"FKBP1B",-0.301798529411765,-0.200650815217391,-0.254309513742072,-0.536497916666667,-0.63210652173913
"FLT3LG",0.0755441176470588,-0.164370380434783,0.203199788583509,0.237792361111111,-0.0814179347826087
"FOXO1",0.336170168067227,0.0424473214285714,0.138782775119617,0.140602380952381,0.442227950310559
"FST",0.193922178060413,0.0361045454545454,0.651699206349206,0.324248888888889,0.205371590909091
"FSTL3",0.111624165341812,-0.237186363636364,0.286109523809523,0.142528888888889,0.422704545454545
"FXYD5",0.0788652027027027,-0.0251886363636364,-0.0914310606060606,0.133041666666667,0.124016666666667
"GAL",0.560745389507154,-0.0155022727272724,0.714103174603175,0.762395555555555,1.0910375
"GALNT3",-0.340110641891892,-0.248521590909091,-0.0340987373737374,0.395521527777778,0.0158
"GBP2",-0.367412162162162,0.285313636363636,-0.44779494949495,-0.0814583333333332,-0.543220833333333
"GLOD4",0.310448569157393,-0.0341477272727273,0.486969841269841,0.350233333333333,0.434997727272727
"GMPR",0.309164705882353,0.152546739130435,0.216342494714588,0.305053472222222,0.421404891304348
"GOPC",0.172991764705882,-0.0871622023809524,0.280369138755981,0.307531746031746,0.560647826086957
"GZMA",0.207414705882353,-0.012111141304348,0.340842917547569,0.471776388888889,0.366500543478261
"GZMB",0.397469411764706,0.124997023809524,0.599186363636363,0.0144063492063493,0.0273279503105588
"HCLS1",1.03933823529412,0.650798369565218,0.74545264270613,1.37921944444444,1.65539782608696
"HEXIM1",0.204479159663866,0.00333303571428578,0.187486842105263,0.17130634920635,0.136765838509317
"HGF",0.562676470588235,-0.0568279891304349,0.585106553911205,0.835576388888889,0.71104402173913
"HLA-DRA",0.554140420168067,0.0342901785714286,0.214275119617225,0.557475396825397,0.521866459627329
"HLA-E",0.250162521008403,-0.0425473214285713,0.206198564593302,0.326666666666667,0.340563354037267
"HPCAL1",0.522747058823529,0.0201067934782611,0.573255179704017,0.929983333333333,1.11998967391304
"HSD11B1",-0.121733109243697,-0.0400288690476192,0.0255944976076563,0.087073809523809,0.170623602484472
"HSPA1A",0.421212241653418,-0.000907954545454559,0.672890476190476,0.363886666666667,0.460069318181818
"ICA1",0.113911824324324,0.23311875,0.307135353535353,0.0399763888888889,0.36695
"ICAM4",0.272246050420168,-0.218882738095238,0.177663157894737,0.436571428571429,0.326127329192547
"IDS",0.165619117647059,0.0331187500000001,0.107597674418605,0.215195833333333,0.148819565217391
"IFNG",0.487741047297297,1.16472386363636,-0.613838636363636,-0.884186111111112,0.6462375
"IFNGR1",-0.0162114467408583,-0.208552840909091,0.172935714285714,0.0930844444444441,-0.110857954545455
"IFNLR1",0.367968823529412,-0.199090773809524,0.227009569377991,0.533429365079365,0.590188198757764
"IKBKG",0.605179915966387,0.279529761904762,0.554491626794258,0.516726190476191,0.683568944099379
"IL10",-3.11196469594595,-1.93739034090909,-2.77471313131313,-4.01386666666667,-5.99897083333333
"IL10RA",-0.208466891891892,0.121507386363636,-0.34862095959596,-0.246975694444444,-0.271395833333333
"IL10RB",0.242982034976152,-0.253103977272727,0.428210317460317,0.30062,0.305121590909091
"IL11",0.0221714527027027,0.160705681818182,-0.157105303030303,-0.14763125,-0.287329166666667
"IL12B",0.110044117647059,-0.202357065217392,0.176671881606765,0.460997222222222,0.0928032608695659
"IL12RB1",0.105429054054054,0.3577125,0.369409848484848,0.282975,0.216066666666667
"IL13",0.2747625,0.389273863636364,0.27532904040404,0.65839375,0.59015
"IL15",0.322132857142857,-0.118725892857143,0.40970956937799,0.533299206349206,0.479088819875776
"IL15RA",-0.298640709459459,0.0676147727272727,-0.244817929292929,-0.00768680555555556,-0.4981125
"IL16",0.149614705882352,0.00945081521739066,0.208867441860465,0.322319444444444,0.226472826086956
"IL17A",-0.327317398648649,-0.190106818181818,-0.265327777777778,-0.263928472222222,-0.771833333333333
"IL17C",-1.02963496621622,-0.534610795454545,-0.675988636363636,-1.01452361111111,-1.39084583333333
"IL17D",0.335017905405405,-0.221356818181818,0.651906565656565,0.475246527777777,0.614329166666666
"IL17F",0.196004391891892,-0.057190340909091,0.161202525252525,0.402106944444444,0.578379166666667
"IL17RB",0.0390813445378153,-0.345605952380952,0.0164540669856459,0.247880952380952,0.000289440993788803
"IL18",0.427884101748807,-0.0164625000000003,0.62423253968254,0.454993333333333,0.840268181818182
"IL18R1",0.433341176470589,-0.0759048913043481,0.396679281183932,0.919690972222222,0.581939130434782
"IL1A",0.200065878378378,-0.0635727272727273,-0.22883005050505,-0.0352368055555556,0.051875
"IL1B",0.457582094594595,0.279557386363636,0.437078787878788,0.409315972222222,0.8048875
"IL1R2",0.247631796502385,-0.222739772727272,0.532728571428571,0.286706666666666,0.593663636363636
"IL1RL2",0.0785371621621622,-0.362150568181818,0.235163636363636,0.249399305555556,0.069175
"IL1RN",0.766443402225755,0.171461363636364,0.696206349206349,0.898604444444444,0.993628409090909
"IL2",-0.120417905405405,0.152214772727273,0.0497535353535354,0.0346576388888889,-0.04835
"IL20",-0.739322297297297,-0.404351136363636,-0.63554898989899,-0.834233333333333,-1.61768333333333
"IL20RA",-0.25138429054054,-0.222738636363636,-0.0953575757575757,-0.182477777777778,-0.2362125
"IL22RA1",0.0305670608108108,0.0653142045454546,-0.0453323232323232,-0.0261875,-0.170841666666667
"IL24",0.0270560810810811,0.0313363636363637,-0.107291414141414,0.125957638888889,-0.254020833333333
"IL2RB",-0.0516923986486486,-0.0649534090909091,-0.0574260101010101,-0.0712340277777778,-0.0860791666666667
"IL32",-0.489899579831933,-0.169813392857143,-0.242076315789474,-0.195355555555556,0.0248621118012426
"IL33",-0.167666722972973,-0.0147318181818182,-0.0746467171717171,-0.0276881944444444,-0.159941666666667
"IL3RA",0.14927027027027,-0.0891295454545454,0.134354797979798,0.174388194444444,0.243629166666667
