"","BL","V04","V06","V08","V10"
"FASLG",0.0936349170437406,0.160749783549784,-0.136415284552846,0.0855552380952381,0.247961029411765
"FCAR",0.306608534251818,0.0434023809523809,0.24361350877193,0.1491,0.605043382352941
"FCRL2",-0.314580429864253,-0.213388744588745,-0.331388292682927,-0.31420380952381,-0.664038235294118
"FCRL3",-0.515527318087318,-0.363143333333333,-0.342985191637631,-0.361213186813187,-1.18378055555556
"FCRL6",0.36627263681592,0.172271861471862,0.114524912280702,-0.134407142857143,0.0802944852941176
"FGF19",0.0470224664224664,-0.0613632034632036,-0.467292195121951,0.0302989743589743,-0.203080555555556
"FGF2",-0.0649841944125527,-0.116138744588745,0.147431929824561,0.000707142857142906,0.0243150735294118
"FGF5",0.319948773388773,0.233454523809524,0.181046864111498,0.438035164835165,0.972279166666667
"FIS1",-0.0199219780219781,-0.123278787878788,0.310898536585366,0.358909230769231,-0.0784395833333331
"FKBP1B",-0.132140987933635,-0.460589393939394,0.449846016260163,0.421949523809524,0.13659669117647
"FLT3LG",-0.0851718702865762,-0.000995887445887411,-0.00694276422764228,0.0282390476190476,-0.255421691176471
"FOXO1",-0.203534481438959,-0.475104112554113,-0.0980145614035091,0.282557142857143,-0.0176900735294119
"FST",-0.0774385836385836,-0.067104329004329,-0.109222926829268,-0.266904615384615,-0.0902159722222223
"FSTL3",-0.0925967032967033,-0.109959523809524,-0.12997837398374,-0.10920717948718,-0.170805555555555
"FXYD5",-0.0962498128898128,-0.173609047619048,0.12082543554007,0.157267582417582,-0.420770138888889
"GAL",0.159834554334554,0.0586443722943723,-0.082200650406504,0.240666666666667,0.121604166666667
"GALNT3",-0.155486528066528,0.00345000000000006,-0.102322473867596,0.0941450549450549,-0.0337847222222222
"GBP2",0.126091226611227,-0.648708333333333,0.423506271777004,0.572970879120879,0.861615277777778
"GLOD4",-0.00273345543345549,-0.122654978354978,0.0517655284552847,0.410489230769231,0.257570138888889
"GMPR",0.296179788838613,-0.218461471861472,0.29314243902439,0.850962857142857,1.12568235294118
"GOPC",0.0385573670110984,-0.52123354978355,0.233044736842105,0.1915,0.135734558823529
"GZMA",0.026680580693816,-0.0394768398268398,-0.00235447154471546,0.0616052380952381,0.102697058823529
"GZMB",-0.0359957902793723,-0.16118658008658,-0.193821754385965,-0.106514285714286,-0.409956985294118
"HCLS1",0.809389291101056,-0.0145389610389611,0.796879837398374,1.2664080952381,2.00737463235294
"HEXIM1",0.235455070799847,-0.421286363636364,0.483896140350877,0.242792857142857,0.413073529411764
"HGF",0.0858264328808447,-0.0324800865800866,-0.172947154471545,0.267717142857143,0.267878308823529
"HLA-DRA",-0.0621082280903176,-0.22650670995671,-0.182907543859649,-0.0255642857142857,0.379202573529412
"HLA-E",-0.164083275928052,-0.204012121212121,-0.248865087719298,-0.281035714285714,-0.105986397058824
"HPCAL1",0.151105090497738,-0.456389393939394,0.386218536585366,0.44565,0.59624044117647
"HSD11B1",0.0180049368541906,-0.0367538961038961,0.162885789473684,0.1664,0.37693125
"HSPA1A",-0.00891074481074483,-0.235998484848485,0.280145853658537,0.39808717948718,0.091182638888889
"ICA1",0.0334278170478171,-0.115092857142857,0.275731707317073,0.289589560439561,-0.000806250000000119
"ICAM4",-0.235752965939533,-0.390080735930736,-0.353014912280702,-0.0578714285714286,0.122215441176471
"IDS",0.044010407239819,0.00933398268398268,-0.0208934959349594,0.0591638095238095,0.0265970588235294
"IFNG",0.463118378378378,0.232520952380952,0.488896515679443,0.659784615384615,2.0634625
"IFNGR1",-0.195551526251526,-0.155098917748918,-0.227353008130081,-0.160652307692308,-0.216885416666667
"IFNLR1",0.119002717183314,0.0471640692640693,0.158840350877193,0.170564285714286,0.518888602941177
"IKBKG",-0.0128413700727132,-0.695825324675325,0.132507543859649,0.102592857142857,-0.0926698529411767
"IL10",-2.83599991683992,-1.35812833333333,-2.27700087108014,-3.24948186813187,-6.01772916666667
"IL10RA",-0.19151920997921,-0.333996666666667,0.0187172473867596,0.286498351648352,-0.184903472222222
"IL10RB",-0.108789865689866,-0.110257575757576,-0.0598173983739838,-0.13749282051282,-0.0749965277777777
"IL11",0.442727609147609,-0.256241190476191,-0.359885888501742,0.559585714285714,-0.427763194444444
"IL12B",-0.108669834087481,-0.0138731601731602,-0.102833333333333,-0.522191904761905,-0.524885294117647
"IL12RB1",-0.141562744282744,-0.0598316666666667,-0.128726655052265,-0.333023626373626,-0.298816666666667
"IL13",1.72672465696466,0.771208809523809,1.29090069686411,1.8775956043956,4.06787638888889
"IL15",0.0932817068503635,0.0613712121212122,0.124983157894737,-0.00849285714285719,0.332489338235294
"IL15RA",-0.111081871101871,-0.161410238095238,-0.211939198606272,-0.112048351648352,-0.0743027777777778
"IL16",0.131151319758673,0.0287158008658009,0.0343943089430894,0.0564090476190476,0.0547985294117647
"IL17A",-0.765610062370062,-0.591392142857143,-0.623611149825784,-0.277943406593407,-0.865606944444444
"IL17C",-0.361003035343035,-0.425622857142857,-0.708326655052265,-0.699736263736264,-0.800281944444444
"IL17D",-0.402728357588358,-0.159198571428572,-0.283914808362369,-0.273452747252747,-0.517070833333333
"IL17F",0.0156501455301455,-0.0738683333333333,-0.290869163763066,0.201769230769231,0.0744111111111112
"IL17RB",-0.334657405281286,-0.300781168831169,-0.324983859649123,-0.456457142857143,-0.165451102941176
"IL18",0.0933575091575091,-0.183486796536797,-0.0317130081300812,0.170341538461538,0.325766666666667
"IL18R1",0.120154826546003,-0.0333212121212121,0.0560448780487805,0.490121428571429,0.330951470588235
"IL1A",0.156655592515592,0.439100476190476,0.501321428571429,0.137334615384615,0.265444444444444
"IL1B",0.974362577962578,0.349635476190476,1.0277331010453,1.2531489010989,1.677025
"IL1R2",0.0133235653235653,0.0076461038961039,0.0397970731707317,0.0689979487179487,0.153233333333333
"IL1RL2",0.11023051975052,0.0599269047619048,-0.107070557491289,0.217559340659341,0.302110416666667
"IL1RN",0.299739804639805,0.0805904761904761,0.382091219512195,0.427512820512821,0.868256944444444
"IL2",0.258169355509356,0.383989761904762,0.144907142857143,-0.00422857142857146,0.0539965277777778
"IL20",-0.572768523908524,-0.253425,-0.638029442508711,-0.450681868131868,-0.996891666666667
"IL20RA",-0.351209064449064,0.0598702380952381,-0.0775064459930314,-0.0553395604395605,-0.0676513888888889
"IL22RA1",-0.0373684407484408,-0.139298571428571,0.0471742160278745,0.20261043956044,0.230711111111111
"IL24",-0.522701912681912,0.134328095238095,-0.0431257839721254,-0.788992857142857,-0.583025
